name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
los angeles,1/11/22,25.7,10.5,16.8,25.7,10.5,16.8,-3.9,25.5,0,0,0,,0,0,21.2,6.7,20.6,1023.2,1,16,130.4,11.2,6,10,2022-01-11T06:59:07,2022-01-11T17:03:12,0.3,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,1/12/22,24.5,8.7,16,24.5,8.7,16,-1.7,32,0,0,0,,0,0,17.3,6.8,6.7,1022.5,2.4,15.9,88.2,7.6,5,10,2022-01-12T06:58:59,2022-01-12T17:04:07,0.33,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,1/13/22,20.7,13.9,16.6,20.7,13.9,16.6,2.6,39.9,0,0,0,,0,0,18.4,7.7,356,1021.4,31.4,15.7,39.4,3.4,2,10,2022-01-13T06:58:49,2022-01-13T17:05:03,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,1/14/22,22.9,11.1,16.2,22.9,11.1,16.2,5.7,53.5,0,0,0,,0,0,14.4,6.3,297.5,1018.8,2.6,15.7,117.1,10.1,5,10,2022-01-14T06:58:37,2022-01-14T17:05:59,0.4,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,1/15/22,20.2,12.5,15.8,20.2,12.5,15.8,5.8,52.8,0.266,100,8.33,rain,0,0,25.9,8.2,306.9,1020.1,63.8,15.7,38.5,3.3,2,10,2022-01-15T06:58:23,2022-01-15T17:06:55,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,F1624,72287493134"
los angeles,1/16/22,23.4,15.6,18.6,23.4,15.6,18.6,1.8,33.6,0,0,0,,0,0,22.3,8.3,0,1017.4,72.8,16,109,9.4,6,10,2022-01-16T06:58:08,2022-01-16T17:07:52,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,1/17/22,17.9,14.1,15.9,17.9,14.1,15.9,11.3,74.7,4.112,100,37.5,rain,0,0,17.3,7.6,67,1017.4,97.9,14.8,44.5,3.8,3,10,2022-01-17T06:57:50,2022-01-17T17:08:50,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,F1624,72287493134"
los angeles,1/18/22,18.3,13.4,15.2,18.3,13.4,15.2,11.6,79.4,0,0,0,rain,0,0,17.3,9,271,1018,79.8,14,90.2,7.9,5,10,2022-01-18T06:57:31,2022-01-18T17:09:48,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,1/19/22,17.2,11.8,14,17.2,11.8,14,10.3,79.2,0,0,0,rain,0,0,16.9,8.8,283.3,1020.7,51.5,11.7,81.3,7.2,5,10,2022-01-19T06:57:10,2022-01-19T17:10:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,1/20/22,23.4,8.6,15.1,23.4,8.6,15.1,5.9,60.8,0,0,0,,0,0,20.9,11.7,261.8,1022.2,0.5,13.8,140.4,12.2,6,10,2022-01-20T06:56:47,2022-01-20T17:11:45,0.6,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,1/21/22,20.5,8.4,15.5,20.5,8.4,15.5,2.4,47.6,0,0,0,,0,0,61.2,14.2,21.2,1016.2,0.6,15.9,138.5,11.8,6,10,2022-01-21T06:56:23,2022-01-21T17:12:43,0.63,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,1/22/22,22.2,11.1,17.4,22.2,11.1,17.4,-5.9,21,0,0,0,,0,0,64.8,15,358.4,1016.5,0.7,16,143.1,12.5,6,10,2022-01-22T06:55:57,2022-01-22T17:13:43,0.67,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,1/23/22,22.3,10.2,15.9,22.3,10.2,15.9,-0.5,34.5,0,0,0,,0,0,38.9,12.5,288.2,1020,0,15.9,146,12.6,6,10,2022-01-23T06:55:29,2022-01-23T17:14:42,0.7,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,1/24/22,20.8,8.5,14.6,20.8,8.5,14.6,3.7,50.7,0,0,0,,0,0,16.2,8.5,219.1,1017.2,0.5,15.4,144.8,12.4,6,10,2022-01-24T06:54:59,2022-01-24T17:15:41,0.74,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,1/25/22,19.2,8.7,13.4,19.2,8.7,13.4,8.1,73,0,0,0,,0,0,11.9,11.4,285.9,1015.3,18.7,11.3,144.1,12.5,6,10,2022-01-25T06:54:27,2022-01-25T17:16:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,1/26/22,21.2,7.4,13.8,21.2,7.4,13.8,2.8,55,0,0,0,,0,0,19.1,4.9,9.6,1018.8,1.4,13.8,144.6,12.5,6,10,2022-01-26T06:53:54,2022-01-26T17:17:40,0.81,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,1/27/22,20.9,8.9,14.2,20.9,8.9,14.2,-0.6,40.4,0,0,0,,0,0,18,8.1,312.5,1021.2,1.4,15.8,161.1,14,6,10,2022-01-27T06:53:19,2022-01-27T17:18:40,0.85,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,1/28/22,22.4,8.1,15.2,22.4,8.1,15.2,-5.7,31.7,0,0,0,,0,0,26.6,14.5,80.4,1022.8,2.5,15.9,125.5,10.7,7,10,2022-01-28T06:52:43,2022-01-28T17:19:40,0.88,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,1/29/22,19.5,11.4,15,19.5,11.4,15,-6.9,22.8,0,0,0,,0,0,21.2,6.6,7.8,1019.5,12.8,15.9,48,4.2,2,10,2022-01-29T06:52:05,2022-01-29T17:20:39,0.92,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,1/30/22,20.6,-3.5,12.5,20.6,-3.5,12.5,0.5,47.4,0,0,0,,0,0,18.7,18.1,214,1020,0.2,15.8,156.3,13.5,6,10,2022-01-30T06:51:25,2022-01-30T17:21:39,0.95,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,1/31/22,17.2,2.8,12.1,17.2,2.8,12.1,5.5,66,0,0,0,,0,0,13,8.5,43.8,1018.3,4.7,14.1,81.4,7,3,10,2022-01-31T06:50:44,2022-01-31T17:22:38,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,2/1/22,17.2,11.2,13.4,17.2,11.2,13.4,8.5,73.3,0,0,0,,0,0,27.7,9.4,36.8,1011.9,40.8,12.4,117.9,10.1,5,10,2022-02-01T06:50:01,2022-02-01T17:23:38,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,2/2/22,18.3,7.4,13.1,18.3,7.4,13,-2.2,42.4,0,0,0,,0,0,40.7,16.4,246.8,1015,0.4,14.5,162.1,14,6,10,2022-02-02T06:49:17,2022-02-02T17:24:37,0.05,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2/3/22,18.1,5.8,12.3,18.1,5.8,12.3,-3.5,36.9,0,0,0,,0,0,19.4,17.3,273.3,1022.3,1.7,16,160.1,13.9,6,10,2022-02-03T06:48:31,2022-02-03T17:25:36,0.08,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,2/4/22,20.4,7.1,13.3,20.4,7.1,13.3,-1.8,40,0,0,0,,0,0,19.8,20.1,299,1026.5,1.9,16,164.3,14.1,7,10,2022-02-04T06:47:43,2022-02-04T17:26:35,0.12,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
los angeles,2/5/22,21.3,6.7,13.8,21.3,6.7,13.8,-3.6,33.6,0,0,0,,0,0,18,17.4,262.2,1021.9,0.5,15.8,170.2,14.7,7,10,2022-02-05T06:46:55,2022-02-05T17:27:34,0.15,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
los angeles,2/6/22,23.1,7.2,14.7,23.1,7.2,14.7,-0.1,39.3,0,0,0,,0,0,15.8,10,335.8,1021,0.1,16,170.5,14.8,7,10,2022-02-06T06:46:04,2022-02-06T17:28:32,0.18,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
los angeles,2/7/22,24.9,8.7,16.6,24.9,8.7,16.6,-2.8,30.7,0,0,0,,0,0,18.4,16.2,258.9,1023.5,0,16,172.8,14.9,7,10,2022-02-07T06:45:13,2022-02-07T17:29:31,0.21,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
los angeles,2/8/22,25.4,11.3,17.9,25.4,11.3,17.9,-3,26.1,0,0,0,,0,0,18,9.6,322.7,1020.6,3.9,16,164.5,14.2,6,10,2022-02-08T06:44:20,2022-02-08T17:30:29,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
los angeles,2/9/22,28.3,11.2,19.4,26.8,11.2,19.2,-1.2,28.3,0,0,0,,0,0,35.3,10.5,258.8,1017.1,1.5,15.9,176.8,15.3,7,10,2022-02-09T06:43:26,2022-02-09T17:31:27,0.28,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,2/10/22,27.9,14.1,20.6,26.6,14.1,20.4,0.9,28.7,0,0,0,,0,0,55.4,11,294.7,1016.5,0,16,175.3,15.1,7,10,2022-02-10T06:42:30,2022-02-10T17:32:24,0.31,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/11/22,26.9,12.7,19.1,26,12.7,19,3.4,37.8,0,0,0,,0,0,18,7.4,257.4,1015.3,0.2,16,175.7,15.2,7,10,2022-02-11T06:41:33,2022-02-11T17:33:21,0.34,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/12/22,29.8,11.5,20,28,11.5,19.6,1,33.9,0,0,0,,0,0,20.2,11.1,330.8,1018.2,1,16,181.7,15.7,7,10,2022-02-12T06:40:35,2022-02-12T17:34:18,0.37,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/13/22,28.1,13.6,20.3,26.7,13.6,20.1,-2.6,23.2,0,0,0,,0,0,23.8,10.8,311.9,1020.5,0.8,16,183.3,15.9,7,10,2022-02-13T06:39:36,2022-02-13T17:35:15,0.41,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/14/22,23.3,11,16,23.3,11,16,4.9,52.7,0,0,0,,0,0,16.9,14.3,227.7,1016.6,6.4,16,179.5,15.5,7,10,2022-02-14T06:38:35,2022-02-14T17:36:11,0.44,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
los angeles,2/15/22,15.1,11,13.1,15.1,11,13.1,6.1,64.1,1.4,100,20.83,rain,0,0,53.6,19.7,237.9,1010.5,79.1,15.4,111.3,9.5,6,10,2022-02-15T06:37:34,2022-02-15T17:37:07,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2/16/22,17.4,8.4,12.7,17.4,7.5,12.5,3.1,53.6,0,0,0,,0,0,21.6,10.1,122.1,1014.9,5.3,16,179.1,15.4,7,10,2022-02-16T06:36:31,2022-02-16T17:38:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2/17/22,20.8,9.1,14.6,20.8,9.1,14.6,1.5,48.4,0,0,0,,0,0,33.5,12.1,264.5,1023,0.2,16,190.3,16.3,7,10,2022-02-17T06:35:27,2022-02-17T17:38:58,0.54,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/18/22,21.4,9.1,15,21.4,9.1,15,-1.5,35.1,0,0,0,,0,0,16.9,18.1,278.2,1022.2,1.7,16,191.7,16.5,7,10,2022-02-18T06:34:22,2022-02-18T17:39:53,0.58,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/19/22,22.4,9.2,15.4,22.4,9.2,15.4,1.9,43.2,0,0,0,,0,0,19.4,12.6,262.3,1017.7,1,16,186.1,16.2,7,10,2022-02-19T06:33:16,2022-02-19T17:40:47,0.61,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/20/22,17.8,9.6,13,17.8,9.6,13,8.7,75.8,0,0,0,,0,0,33.5,15.2,250.7,1014.8,39.7,13.8,175.7,15.3,7,10,2022-02-20T06:32:10,2022-02-20T17:41:41,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,2/21/22,14.7,11.3,13,14.7,11.3,13,6.7,65.8,0,0,0,rain,0,0,37.1,12.9,223.7,1014.3,69.5,15.9,147.5,12.8,7,10,2022-02-21T06:31:02,2022-02-21T17:42:35,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/22/22,14.6,9.8,12.1,14.6,7.6,12,4.7,61.5,0.054,100,4.17,rain,0,0,52.6,33.8,257.2,1014.2,70.8,16,172.1,14.8,7,10,2022-02-22T06:29:53,2022-02-22T17:43:29,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,2/23/22,12.5,7.1,9.8,12.5,7.1,9.7,-2.6,44.3,0.079,100,4.17,rain,0,0,37.1,15.3,295.6,1015.5,36.2,16,165.3,14.1,8,10,2022-02-23T06:28:43,2022-02-23T17:44:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/24/22,15.8,4,9.7,15.8,4,9.7,-5.4,36.5,0,0,0,,0,0,31.7,18.2,267.2,1023.3,0.2,16,210.7,18.2,7,10,2022-02-24T06:27:33,2022-02-24T17:45:15,0.79,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2/25/22,16.8,5.9,11.2,16.8,5.5,11.1,-2.3,41.2,0,0,0,,0,0,19.1,12.8,262.9,1022,0.8,16,201.4,17.2,7,10,2022-02-25T06:26:21,2022-02-25T17:46:07,0.83,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/26/22,19.6,6.1,12.8,19.6,6.1,12.8,-3.1,36.5,0,0,0,,0,0,22.3,10,259.5,1024.3,2.4,16,193.3,16.6,7,10,2022-02-26T06:25:09,2022-02-26T17:46:59,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/27/22,23.1,9,15.3,23.1,9,15.3,-6.5,24.3,0,0,0,,0,0,25.9,13.5,289.7,1023.4,2.8,16,207.9,18,7,10,2022-02-27T06:23:56,2022-02-27T17:47:51,0.9,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2/28/22,26.8,9.2,17.8,25.7,9.2,17.7,-3,27.6,0,0,0,,0,0,46.4,9.6,281.6,1018.6,1,15.8,205.1,17.8,8,10,2022-02-28T06:22:43,2022-02-28T17:48:42,0.93,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/1/22,26.9,10.4,18.3,26.6,10.4,18.2,0,32.1,0,0,0,,0,0,20.5,17.7,244.9,1017.1,1,15.9,214.6,18.4,8,10,2022-03-01T06:21:28,2022-03-01T17:49:33,0.97,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/2/22,26.5,11,17.8,26.5,11,17.8,1.9,37.7,0,0,0,,0,0,31.7,8.6,260,1015.4,2.6,16,199.1,17.2,8,10,2022-03-02T06:20:13,2022-03-02T17:50:24,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/3/22,19,10.5,14.8,19,10.5,14.8,9.1,69.6,0,0,0,rain,0,0,33.5,10.7,128.2,1012.7,31.5,13.3,198.3,17,8,10,2022-03-03T06:18:58,2022-03-03T17:51:14,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,3/4/22,16.4,11.5,14,16.4,11.5,14,8.3,69.2,0.089,100,4.17,rain,0,0,47.9,20.5,246.2,1013.9,63.8,15.8,94,8,5,10,2022-03-04T06:17:42,2022-03-04T17:52:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,3/5/22,14.5,9.7,11.7,14.5,9.7,11.7,4.3,61.2,1.624,100,12.5,rain,0,0,74.2,42.8,274.5,1017.3,48.9,15.7,138.8,12,6,10,2022-03-05T06:16:25,2022-03-05T17:52:54,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/6/22,16.3,6.8,11.3,16.3,6.8,11.3,1.6,52.3,0,0,0,,0,0,24.5,13.7,249.7,1021.9,1,16,217.8,18.8,8,10,2022-03-06T06:15:07,2022-03-06T17:53:44,0.13,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/7/22,19.9,7.1,13.1,19.9,7.1,13,2.7,52.3,0,0,0,,0,0,42.5,13.7,292.3,1022.2,1.3,15.9,226.9,19.6,8,10,2022-03-07T06:13:49,2022-03-07T17:54:33,0.16,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,3/8/22,20.3,8.5,14.1,20.3,8.5,14.1,-1.5,39.2,0,0,0,,0,0,29.5,25.2,264.2,1019,1.1,16,225.4,19.4,8,10,2022-03-08T06:12:31,2022-03-08T17:55:22,0.2,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/9/22,19.3,8.9,14,19.3,8.9,14,6.1,60.4,0,0,0,,0,0,33.5,11,177,1014.3,10.9,16,217,18.9,8,10,2022-03-09T06:11:12,2022-03-09T17:56:10,0.23,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
los angeles,3/10/22,18.2,12.2,14.7,18.2,12.2,14.7,8.5,67,0,0,0,rain,0,0,44.6,13.1,219.1,1014.8,28.8,16,217.1,19,8,10,2022-03-10T06:09:53,2022-03-10T17:56:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,3/11/22,21.3,8.9,15.4,21.3,8.9,15.4,-1.8,38.3,0,0,0,,0,0,33.5,12.7,266.8,1023.7,0,15.9,231.8,20,8,10,2022-03-11T06:08:33,2022-03-11T17:57:47,0.29,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,3/12/22,23.9,10.5,16.6,23.9,10.5,16.6,-3.3,28.8,0,0,0,,0,0,35.3,13.9,272.3,1020.8,0.2,16,236,20.5,9,10,2022-03-12T06:07:13,2022-03-12T17:58:35,0.32,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,3/13/22,19.9,11.2,15,19.9,11.2,15,7.6,62.6,0,0,0,,0,0,35.3,13.2,234.1,1018.9,2.7,15.8,231,19.2,8,10,2022-03-13T07:05:53,2022-03-13T18:59:23,0.36,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134"
los angeles,3/14/22,21.2,12.5,15.9,21.2,12.5,15.9,9.8,68.6,0,0,0,rain,0,0,29.5,16.6,222.4,1020.7,23.3,15.9,225.3,19.5,8,10,2022-03-14T07:04:32,2022-03-14T19:00:10,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,3/15/22,21.9,11.9,16.4,21.9,11.9,16.4,9.6,66.3,0,0,0,,0,0,31.7,12.7,235.6,1019.4,2.8,15.3,202.3,17.5,8,10,2022-03-15T07:03:11,2022-03-15T19:00:57,0.42,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/16/22,25.7,13,18.6,25.7,13,18.6,7.2,54.7,0,0,0,,0,0,53.6,18.1,283.7,1015.6,10.1,14.7,231.1,20,8,10,2022-03-16T07:01:50,2022-03-16T19:01:44,0.45,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,3/17/22,25.8,12.3,19,25.8,12.3,19,6,48.8,0,0,0,,0,0,40.7,22.1,257,1016.5,2.9,15.7,212.8,18.6,8,10,2022-03-17T07:00:29,2022-03-17T19:02:31,0.48,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/18/22,24,12.4,17.7,24,12.4,17.7,6.7,51.9,0,0,0,,0,0,17.3,10.7,252.9,1016.1,2,15.9,227.8,19.7,8,10,2022-03-18T06:59:07,2022-03-18T19:03:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,3/19/22,19.2,13.5,15.3,19.2,13.5,15.3,10.5,74.1,0.064,100,4.17,rain,0,0,35.3,17.7,240.2,1015.3,39.3,15.4,197.8,17.1,8,10,2022-03-19T06:57:46,2022-03-19T19:04:04,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,3/20/22,22.4,12.1,17.2,22.4,12.1,17.2,4.4,48.8,0.415,100,12.5,rain,0,0,55.5,23.1,287.5,1013.7,17,16,237.9,20.5,8,10,2022-03-20T06:56:24,2022-03-20T19:04:51,0.59,Rain,Clear conditions throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,3/21/22,22.6,12.9,17.3,22.6,12.9,17.3,8.2,57.4,0,0,0,,0,0,27.7,10.7,147.1,1017,3.1,15.9,222.9,19.1,8,10,2022-03-21T06:55:02,2022-03-21T19:05:37,0.62,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/22/22,28,12.5,19.8,26.8,12.5,19.6,7.2,48.3,0,0,0,,0,0,26.3,16.7,247.5,1016.9,2,16,238,20.6,8,10,2022-03-22T06:53:40,2022-03-22T19:06:23,0.66,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
los angeles,3/23/22,29,14.9,21.6,27.4,14.9,21.3,4.4,35.4,0,0,0,,0,0,26.6,15.8,252.1,1018.2,0.1,16,239.4,20.6,8,10,2022-03-23T06:52:18,2022-03-23T19:07:09,0.7,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,3/24/22,25.4,14.2,18.7,25.4,14.2,18.7,9.6,58.5,0,0,0,,0,0,20.2,10.7,255.1,1016.4,3.1,15.8,241,20.9,8,10,2022-03-24T06:50:56,2022-03-24T19:07:55,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,3/25/22,24,11.5,16.6,24,11.5,16.6,11,72.6,0,0,0,,0,0,16.6,11.8,258.3,1015.1,19.6,12.3,234.3,20.4,8,10,2022-03-25T06:49:34,2022-03-25T19:08:41,0.77,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,3/26/22,21.5,11.7,15,21.5,11.7,15,10.9,78.5,0,0,0,,0,0,27.7,9.3,248.4,1012.9,49.6,11.1,247.3,21.4,8,10,2022-03-26T06:48:12,2022-03-26T19:09:27,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,3/27/22,19.3,13.2,15.3,19.3,13.2,15.3,9,66.9,0,0,0,rain,0,0,35.3,14.5,162.7,1011.8,67.7,15.6,240.8,20.8,9,10,2022-03-27T06:46:50,2022-03-27T19:10:13,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
los angeles,3/28/22,15.9,12.1,13.7,15.9,12.1,13.7,10,79,25.862,100,54.17,rain,0,0,51.2,17,136.8,1009.8,94.9,13,60,5.2,5,10,2022-03-28T06:45:29,2022-03-28T19:10:58,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
